id:ID,label:LABEL
http://www.semanticweb.org/shuoyang/ontologies/Accident#Accident_478,Accident
http://www.semanticweb.org/shuoyang/ontologies/Accident#Accident_1135,Accident
http://www.semanticweb.org/shuoyang/ontologies/Accident#Accident_168,Accident
http://www.semanticweb.org/shuoyang/ontologies/Accident#Accident_1067,Accident
http://www.semanticweb.org/shuoyang/ontologies/Accident#Accident_951,Accident
http://www.semanticweb.org/shuoyang/ontologies/Accident#Accident_805,Accident
http://www.semanticweb.org/shuoyang/ontologies/Accident#Accident_542,Accident
http://www.semanticweb.org/shuoyang/ontologies/Accident#Accident_368,Accident
http://www.semanticweb.org/shuoyang/ontologies/Accident#Accident_813,Accident
http://www.semanticweb.org/shuoyang/ontologies/Accident#Accident_1155,Accident
http://www.semanticweb.org/shuoyang/ontologies/Accident#Accident_117,Accident
http://www.semanticweb.org/shuoyang/ontologies/Accident#Accident_374,Accident
http://www.semanticweb.org/shuoyang/ontologies/Accident#Accident_1268,Accident
http://www.semanticweb.org/shuoyang/ontologies/Accident#Accident_844,Accident
http://www.semanticweb.org/shuoyang/ontologies/Accident#Accident_1272,Accident
http://www.semanticweb.org/shuoyang/ontologies/Accident#Accident_493,Accident
http://www.semanticweb.org/shuoyang/ontologies/Accident#Accident_422,Accident
http://www.semanticweb.org/shuoyang/ontologies/Accident#Accident_847,Accident
http://www.semanticweb.org/shuoyang/ontologies/Accident#Accident_704,Accident
http://www.semanticweb.org/shuoyang/ontologies/Accident#Accident_950,Accident
http://www.semanticweb.org/shuoyang/ontologies/Accident#Accident_812,Accident
http://www.semanticweb.org/shuoyang/ontologies/Accident#Accident_337,Accident
http://www.semanticweb.org/shuoyang/ontologies/Accident#Accident_163,Accident
http://www.semanticweb.org/shuoyang/ontologies/Accident#Accident_877,Accident
http://www.semanticweb.org/shuoyang/ontologies/Accident#Accident_776,Accident
http://www.semanticweb.org/shuoyang/ontologies/Accident#Accident_396,Accident
http://www.semanticweb.org/shuoyang/ontologies/Accident#Accident_32,Accident
http://www.semanticweb.org/shuoyang/ontologies/Accident#Accident_999,Accident
http://www.semanticweb.org/shuoyang/ontologies/Accident#Accident_344,Accident
http://www.semanticweb.org/shuoyang/ontologies/Accident#Accident_14,Accident
http://www.semanticweb.org/shuoyang/ontologies/Accident#Accident_731,Accident
http://www.semanticweb.org/shuoyang/ontologies/Accident#Accident_915,Accident
http://www.semanticweb.org/shuoyang/ontologies/Accident#Accident_547,Accident
http://www.semanticweb.org/shuoyang/ontologies/Accident#Accident_1257,Accident
http://www.semanticweb.org/shuoyang/ontologies/Accident#Accident_247,Accident
http://www.semanticweb.org/shuoyang/ontologies/Accident#Accident_1185,Accident
http://www.semanticweb.org/shuoyang/ontologies/Accident#Accident_415,Accident
http://www.semanticweb.org/shuoyang/ontologies/Accident#Accident_63,Accident
http://www.semanticweb.org/shuoyang/ontologies/Accident#Accident_982,Accident
http://www.semanticweb.org/shuoyang/ontologies/Accident#Accident_667,Accident
http://www.semanticweb.org/shuoyang/ontologies/Accident#Accident_780,Accident
http://www.semanticweb.org/shuoyang/ontologies/Accident#Accident_606,Accident
http://www.semanticweb.org/shuoyang/ontologies/Accident#Accident_1249,Accident
http://www.semanticweb.org/shuoyang/ontologies/Accident#Accident_1074,Accident
http://www.semanticweb.org/shuoyang/ontologies/Accident#Accident_857,Accident
http://www.semanticweb.org/shuoyang/ontologies/Accident#Accident_902,Accident
http://www.semanticweb.org/shuoyang/ontologies/Accident#Accident_947,Accident
http://www.semanticweb.org/shuoyang/ontologies/Accident#Accident_649,Accident
http://www.semanticweb.org/shuoyang/ontologies/Accident#Accident_418,Accident
http://www.semanticweb.org/shuoyang/ontologies/Accident#Accident_980,Accident
http://www.semanticweb.org/shuoyang/ontologies/Accident#Accident_458,Accident
http://www.semanticweb.org/shuoyang/ontologies/Accident#Accident_573,Accident
Nac5739ab2b5a4baa9be8fdd028b69739,Resource
http://www.w3.org/1999/02/22-rdf-syntax-ns#nil,Resource
http://www.semanticweb.org/shuoyang/ontologies/Accident#Accident_938,Accident
http://www.semanticweb.org/shuoyang/ontologies/Accident#Accident_324,Accident
http://www.semanticweb.org/shuoyang/ontologies/Accident#Accident_736,Accident
http://www.semanticweb.org/shuoyang/ontologies/Accident#Accident_759,Accident
http://www.semanticweb.org/shuoyang/ontologies/Accident#Accident_466,Accident
http://www.semanticweb.org/shuoyang/ontologies/Accident#Accident_970,Accident
http://www.semanticweb.org/shuoyang/ontologies/Accident#Accident_487,Accident
http://www.semanticweb.org/shuoyang/ontologies/Accident#Accident_83,Accident
Nb1576d23838b40bbb64292ad7aadf62b,Resource
http://www.semanticweb.org/shuoyang/ontologies/Accident#Hazard,Resource
http://www.semanticweb.org/shuoyang/ontologies/Accident#Duration,Resource
http://www.semanticweb.org/shuoyang/ontologies/Accident#Time,Resource
http://www.semanticweb.org/shuoyang/ontologies/Accident#Accident_629,Accident
http://www.semanticweb.org/shuoyang/ontologies/Accident#CauseEvent,Resource
http://www.semanticweb.org/shuoyang/ontologies/Accident#Accident_369,Accident
http://www.semanticweb.org/shuoyang/ontologies/Accident#Accident_1064,Accident
http://www.semanticweb.org/shuoyang/ontologies/Accident#Accident_754,Accident
http://www.semanticweb.org/shuoyang/ontologies/Accident#Accident_752,Accident
http://www.semanticweb.org/shuoyang/ontologies/Accident#Accident_598,Accident
http://www.semanticweb.org/shuoyang/ontologies/Accident#Accident_261,Accident
http://www.semanticweb.org/shuoyang/ontologies/Accident#Accident_925,Accident
http://www.semanticweb.org/shuoyang/ontologies/Accident#Accident_1157,Accident
http://www.semanticweb.org/shuoyang/ontologies/Accident#Accident_555,Accident
http://www.semanticweb.org/shuoyang/ontologies/Accident#Accident_1169,Accident
http://www.semanticweb.org/shuoyang/ontologies/Accident#Accident_858,Accident
http://www.semanticweb.org/shuoyang/ontologies/Accident#Accident_679,Accident
http://www.semanticweb.org/shuoyang/ontologies/Accident#Accident_425,Accident
http://www.semanticweb.org/shuoyang/ontologies/Accident#Accident_1108,Accident
http://www.semanticweb.org/shuoyang/ontologies/Accident#Accident_500,Accident
http://www.semanticweb.org/shuoyang/ontologies/Accident#Accident_105,Accident
http://www.semanticweb.org/shuoyang/ontologies/Accident#Accident_807,Accident
http://www.semanticweb.org/shuoyang/ontologies/Accident#Accident_830,Accident
http://www.semanticweb.org/shuoyang/ontologies/Accident#Accident_770,Accident
http://www.semanticweb.org/shuoyang/ontologies/Accident#Accident_883,Accident
http://www.semanticweb.org/shuoyang/ontologies/Accident#Accident_91,Accident
http://www.semanticweb.org/shuoyang/ontologies/Accident#Accident_306,Accident
http://www.semanticweb.org/shuoyang/ontologies/Accident#Accident_892,Accident
http://www.semanticweb.org/shuoyang/ontologies/Accident#Accident_1142,Accident
http://www.semanticweb.org/shuoyang/ontologies/Accident#Accident_656,Accident
http://www.semanticweb.org/shuoyang/ontologies/Accident#Accident_545,Accident
http://www.semanticweb.org/shuoyang/ontologies/Accident#Accident_881,Accident
http://www.semanticweb.org/shuoyang/ontologies/Accident#Accident_453,Accident
http://www.semanticweb.org/shuoyang/ontologies/Accident#Accident_424,Accident
http://www.semanticweb.org/shuoyang/ontologies/Accident#Accident_238,Accident
http://www.semanticweb.org/shuoyang/ontologies/Accident#Accident_1129,Accident
http://www.semanticweb.org/shuoyang/ontologies/Accident#Accident_567,Accident
http://www.semanticweb.org/shuoyang/ontologies/Accident#Accident_981,Accident
http://www.semanticweb.org/shuoyang/ontologies/Accident#Accident_144,Accident
http://www.semanticweb.org/shuoyang/ontologies/Accident#Accident_113,Accident
http://www.semanticweb.org/shuoyang/ontologies/Accident#Accident_1191,Accident
http://www.semanticweb.org/shuoyang/ontologies/Accident#Accident_64,Accident
http://www.semanticweb.org/shuoyang/ontologies/Accident#Accident_624,Accident
http://purl.org/dc/elements/1.1/date,AnnotationProperty
http://www.w3.org/2002/07/owl#AnnotationProperty,Resource
http://www.semanticweb.org/shuoyang/ontologies/Accident#Accident_258,Accident
http://www.semanticweb.org/shuoyang/ontologies/Accident#Accident_124,Accident
http://www.semanticweb.org/shuoyang/ontologies/Accident#Accident_738,Accident
http://www.semanticweb.org/shuoyang/ontologies/Accident#Accident_1182,Accident
http://www.semanticweb.org/shuoyang/ontologies/Accident#Accident_58,Accident
http://www.semanticweb.org/shuoyang/ontologies/Accident#Accident_34,Accident
http://www.semanticweb.org/shuoyang/ontologies/Accident#Accident_562,Accident
http://www.semanticweb.org/shuoyang/ontologies/Accident#Accident_745,Accident
http://www.semanticweb.org/shuoyang/ontologies/Accident#Isolation,Resource
http://www.semanticweb.org/shuoyang/ontologies/Accident#Accident_18,Accident
http://www.semanticweb.org/shuoyang/ontologies/Accident#Accident_954,Accident
http://www.semanticweb.org/shuoyang/ontologies/Accident#Accident_683,Accident
http://www.semanticweb.org/shuoyang/ontologies/Accident#Accident_198,Accident
http://www.semanticweb.org/shuoyang/ontologies/Accident#Accident_251,Accident
http://www.semanticweb.org/shuoyang/ontologies/Accident#Accident_884,Accident
http://www.semanticweb.org/shuoyang/ontologies/Accident#has_hazard,Resource
http://www.semanticweb.org/shuoyang/ontologies/Accident#Accident_894,Accident
http://www.semanticweb.org/shuoyang/ontologies/Accident#Accident_648,Accident
http://www.semanticweb.org/shuoyang/ontologies/Accident#Accident_90,Accident
http://www.semanticweb.org/shuoyang/ontologies/Accident#Accident_1313,Accident
http://www.semanticweb.org/shuoyang/ontologies/Accident#Accident_299,Accident
http://www.semanticweb.org/shuoyang/ontologies/Accident#Accident_919,Accident
http://www.semanticweb.org/shuoyang/ontologies/Accident#Accident_580,Accident
http://www.semanticweb.org/shuoyang/ontologies/Accident#Accident_821,Accident
http://www.semanticweb.org/shuoyang/ontologies/Accident#Accident_1252,Accident
http://www.semanticweb.org/shuoyang/ontologies/Accident#Accident_670,Accident
http://www.semanticweb.org/shuoyang/ontologies/Accident#Accident_904,Accident
http://www.semanticweb.org/shuoyang/ontologies/Accident#Accident_174,Accident
http://www.semanticweb.org/shuoyang/ontologies/Accident#Accident_608,Accident
http://www.semanticweb.org/shuoyang/ontologies/Accident#Accident_380,Accident
http://www.semanticweb.org/shuoyang/ontologies/Accident#Accident_115,Accident
http://www.semanticweb.org/shuoyang/ontologies/Accident#Accident_678,Accident
http://www.semanticweb.org/shuoyang/ontologies/Accident#Accident_1140,Accident
http://www.semanticweb.org/shuoyang/ontologies/Accident#Accident_474,Accident
http://www.semanticweb.org/shuoyang/ontologies/Accident#Accident_900,Accident
http://www.semanticweb.org/shuoyang/ontologies/Accident#Accident_16,Accident
http://www.semanticweb.org/shuoyang/ontologies/Accident#Accident_410,Accident
http://www.semanticweb.org/shuoyang/ontologies/Accident#Accident_873,Accident
http://www.semanticweb.org/shuoyang/ontologies/Accident#Accident_871,Accident
http://www.semanticweb.org/shuoyang/ontologies/Accident#Accident_276,Accident
http://www.semanticweb.org/shuoyang/ontologies/Accident#Accident_1022,Accident
http://www.semanticweb.org/shuoyang/ontologies/Accident#Accident_625,Accident
http://www.semanticweb.org/shuoyang/ontologies/Accident#Accident_786,Accident
http://www.semanticweb.org/shuoyang/ontologies/Accident#Accident_945,Accident
http://www.semanticweb.org/shuoyang/ontologies/Accident#Accident_663,Accident
http://www.semanticweb.org/shuoyang/ontologies/Accident#Accident_335,Accident
http://www.semanticweb.org/shuoyang/ontologies/Accident#Accident_702,Accident
http://www.semanticweb.org/shuoyang/ontologies/Accident#Accident_891,Accident
http://www.semanticweb.org/shuoyang/ontologies/Accident#Accident_748,Accident
http://www.semanticweb.org/shuoyang/ontologies/Accident#accident_id,Resource
http://www.semanticweb.org/shuoyang/ontologies/Accident#Accident_510,Accident
http://www.semanticweb.org/shuoyang/ontologies/Accident#Accident_521,Accident
http://www.semanticweb.org/shuoyang/ontologies/Accident#Accident_412,Accident
http://www.semanticweb.org/shuoyang/ontologies/Accident#Accident_1015,Accident
http://www.semanticweb.org/shuoyang/ontologies/Accident#Accident_841,Accident
http://www.semanticweb.org/shuoyang/ontologies/Accident#Accident_47,Accident
http://www.semanticweb.org/shuoyang/ontologies/Accident#Container,Resource
http://www.semanticweb.org/shuoyang/ontologies/Accident#Equipment,Resource
http://www.semanticweb.org/shuoyang/ontologies/Accident#Accident_1171,Accident
http://www.semanticweb.org/shuoyang/ontologies/Accident#has_cause,Resource
http://www.semanticweb.org/shuoyang/ontologies/Accident#Accident_879,Accident
http://www.semanticweb.org/shuoyang/ontologies/Accident#Accident_1149,Accident
http://www.semanticweb.org/shuoyang/ontologies/Accident#Accident_961,Accident
http://www.semanticweb.org/shuoyang/ontologies/Accident#Accident_110,Accident
http://www.semanticweb.org/shuoyang/ontologies/Accident#Accident_888,Accident
http://www.semanticweb.org/shuoyang/ontologies/Accident#Accident_166,Accident
http://www.semanticweb.org/shuoyang/ontologies/Accident#Accident_327,Accident
http://www.semanticweb.org/shuoyang/ontologies/Accident#Accident_9,Accident
http://www.semanticweb.org/shuoyang/ontologies/Accident#Accident_360,Accident
http://www.semanticweb.org/shuoyang/ontologies/Accident#Accident_393,Accident
http://www.semanticweb.org/shuoyang/ontologies/Accident#Accident_428,Accident
http://www.semanticweb.org/shuoyang/ontologies/Accident#Accident_1241,Accident
http://www.semanticweb.org/shuoyang/ontologies/Accident#Accident_199,Accident
http://www.semanticweb.org/shuoyang/ontologies/Accident#Accident_517,Accident
http://www.semanticweb.org/shuoyang/ontologies/Accident#Accident_283,Accident
http://www.semanticweb.org/shuoyang/ontologies/Accident#Accident_462,Accident
http://www.semanticweb.org/shuoyang/ontologies/Accident#Accident_95,Accident
http://www.semanticweb.org/shuoyang/ontologies/Accident#Accident_429,Accident
http://www.semanticweb.org/shuoyang/ontologies/Accident#Accident_1292,Accident
http://www.semanticweb.org/shuoyang/ontologies/Accident#Accident_15,Accident
http://www.semanticweb.org/shuoyang/ontologies/Accident#Accident_45,Accident
http://www.semanticweb.org/shuoyang/ontologies/Accident#Accident_208,Accident
http://www.semanticweb.org/shuoyang/ontologies/Accident#Accident_281,Accident
http://www.semanticweb.org/shuoyang/ontologies/Accident#Accident_50,Accident
http://www.semanticweb.org/shuoyang/ontologies/Accident#Accident_1020,Accident
http://www.semanticweb.org/shuoyang/ontologies/Accident#Accident_957,Accident
http://www.semanticweb.org/shuoyang/ontologies/Accident#Accident_824,Accident
http://www.semanticweb.org/shuoyang/ontologies/Accident#Accident_599,Accident
http://www.semanticweb.org/shuoyang/ontologies/Accident#Accident_154,Accident
http://www.semanticweb.org/shuoyang/ontologies/Accident#Accident_647,Accident
http://www.semanticweb.org/shuoyang/ontologies/Accident#Accident_696,Accident
http://www.semanticweb.org/shuoyang/ontologies/Accident#Accident_225,Accident
http://www.semanticweb.org/shuoyang/ontologies/Accident#Event,Resource
http://www.semanticweb.org/shuoyang/ontologies/Accident#Accident_828,Accident
http://www.semanticweb.org/shuoyang/ontologies/Accident#Accident_175,Accident
http://www.semanticweb.org/shuoyang/ontologies/Accident#Accident_372,Accident
http://www.semanticweb.org/shuoyang/ontologies/Accident#Accident_1159,Accident
http://www.semanticweb.org/shuoyang/ontologies/Accident#Accident_36,Accident
http://www.semanticweb.org/shuoyang/ontologies/Accident#Accident_1076,Accident
http://www.semanticweb.org/shuoyang/ontologies/Accident#Accident_378,Accident
http://www.semanticweb.org/shuoyang/ontologies/Accident#Accident_795,Accident
http://www.semanticweb.org/shuoyang/ontologies/Accident#Accident_468,Accident
Ncc3613ee2d2b48d2a26f7a153d2d367b,Resource
http://www.semanticweb.org/shuoyang/ontologies/Accident#Accident_509,Accident
http://www.semanticweb.org/shuoyang/ontologies/Accident#Accident_315,Accident
http://www.semanticweb.org/shuoyang/ontologies/Accident#Accident_866,Accident
http://www.semanticweb.org/shuoyang/ontologies/Accident#Accident_227,Accident
http://www.semanticweb.org/shuoyang/ontologies/Accident#Accident_392,Accident
http://www.semanticweb.org/shuoyang/ontologies/Accident#Accident_851,Accident
http://www.semanticweb.org/shuoyang/ontologies/Accident#Accident_772,Accident
http://www.semanticweb.org/shuoyang/ontologies/Accident#Accident_1184,Accident
http://www.semanticweb.org/shuoyang/ontologies/Accident#Season,Resource
http://www.semanticweb.org/shuoyang/ontologies/Accident#Accident_808,Accident
http://www.semanticweb.org/shuoyang/ontologies/Accident#Accident_19,Accident
http://www.semanticweb.org/shuoyang/ontologies/Accident#Accident_370,Accident
http://www.semanticweb.org/shuoyang/ontologies/Accident#Accident_811,Accident
http://www.semanticweb.org/shuoyang/ontologies/Accident#Accident_92,Accident
http://www.semanticweb.org/shuoyang/ontologies/Accident#Accident_953,Accident
http://www.semanticweb.org/shuoyang/ontologies/Accident#Accident_590,Accident
http://www.semanticweb.org/shuoyang/ontologies/Accident#Accident_1189,Accident
http://www.semanticweb.org/shuoyang/ontologies/Accident#Accident_1279,Accident
http://www.semanticweb.org/shuoyang/ontologies/Accident#Accident_366,Accident
http://www.semanticweb.org/shuoyang/ontologies/Accident#Accident_279,Accident
http://www.semanticweb.org/shuoyang/ontologies/Accident#Accident_1018,Accident
